seller_id,seller_state,total_orders,total_revenue,avg_review_score,late_rate_pct,avg_delay_days,composite_score,performance_tier,perf_rank,perf_quartile
a36b125ac6d5fdbc7f50de85c9157bdc,SP,23,1793.65,3.96,8.7,-10.8,57.9,Good,987,4
5343d0649eca2a983820bfe93fc4d17e,SP,68,10546.46,3.96,10.3,-12.8,57.9,Good,987,4
05f51e13da97139648b8125c31e5f51b,MG,57,13100.31,4.23,15.8,-9.8,57.8,Good,990,4
df560393f3a51e74553ab94004ba5c87,PR,26,3429.78,3.88,7.7,-13.6,57.8,Good,990,4
db2956745b3a8e9f3785c99f34b5d25e,SP,44,8185.9,3.91,9.1,-12.0,57.8,Good,990,4
23d7c96d4a1160db1c726b248601b25a,SP,50,10658.24,3.93,10.0,-11.0,57.7,Good,993,4
ef2fbc2b607d8492bcffe657a4645434,RJ,17,826.1,4.12,11.8,-9.5,57.7,Good,993,4
c679fb69a36e1d8349e8c50a217b4d58,RS,14,1910.48,3.85,7.1,-9.6,57.7,Good,993,4
bf84056e679dbe9c69929847a40e338f,SP,35,1918.08,3.77,5.7,-6.7,57.6,Good,996,4
edf96ef93ed595084bbcbd9224bd2894,SP,25,3757.0,3.88,8.0,-8.8,57.6,Good,996,4
f7ccf836d21b2fb1de37564105216cc1,SP,68,2778.24,3.85,7.4,-8.9,57.6,Good,996,4
2d2c62bef4c8ba0dd74e0e228e808539,SP,16,3749.0,4.12,12.5,-9.3,57.6,Good,996,4
dd533b429f380718b70ad9922c294bae,SP,37,2636.08,4.03,10.8,-9.4,57.5,Good,1000,4
adbc26658d6c7b4b6219f9d934598091,PR,87,11717.39,4.11,13.8,-8.2,57.5,Good,1000,4
1d503743d2526f03f0c2c89540ee008c,SP,12,516.04,3.92,8.3,-9.4,57.5,Good,1000,4
855668e0971d4dfd7bef1b6a4133b41b,SP,298,30824.21,3.87,12.8,-9.0,57.5,Good,1000,4
bc07d855eac23aab5ac8a120f21d16b2,SP,11,1202.62,4.45,18.2,-10.4,57.5,Good,1000,4
4be6b962d83299498bae2190f95d6566,SP,10,369.9,4.0,10.0,-12.5,57.4,Good,1005,4
17306570e772e7718c92a562d33f5f1d,SP,27,8699.9,3.78,7.4,-9.6,57.4,Good,1005,4
0cbcee27c791afa0cdcb08587a2013a8,MG,37,5054.15,4.0,10.8,-15.0,57.4,Good,1005,4
2e1a7d075abe038c1b2743005fe42ff1,SP,17,1287.0,4.41,17.6,-7.2,57.4,Good,1005,4
198c7ea11960a9844b544d9bcdca860c,MG,25,1733.75,3.88,8.0,-10.8,57.4,Good,1005,4
ff1fb4c404b2efe68b03350a8dc24122,SP,43,6517.0,4.16,14.0,-8.2,57.4,Good,1005,4
681fce914360217db47784ae28905a96,PR,21,4051.23,4.2,14.3,-12.3,57.4,Good,1005,4
34056b8b55c1775a22af2331670a799c,SP,77,6398.7,4.04,11.7,-10.9,57.4,Good,1005,4
99002261c568a84cce14d43fcffb43ea,MT,36,4117.0,3.72,5.6,-12.2,57.3,Good,1013,4
57c764b4a836300be881e2ff86e449f9,SP,28,1202.9,4.22,14.3,-9.4,57.3,Good,1013,4
e9d99831abad74458942f21e16f33f92,SP,129,4883.49,3.95,10.1,-9.5,57.3,Good,1013,4
c26a2be5b53b7db6b276280da212a779,RJ,13,7482.0,3.38,0.0,-11.4,57.3,Good,1013,4
ffeee66ac5d5a62fe688b9d26f83f534,SP,14,1839.86,4.21,14.3,-8.4,57.3,Good,1013,4
a1474fd46fd3430168f7ec202da39408,SP,12,2752.5,4.33,16.7,-12.7,57.2,Good,1018,4
710e3548e02bc1d2831dfc4f1b5b14d4,PR,129,22197.35,3.44,3.9,-21.7,57.2,Good,1018,4
1ce3ae5a399804d1a87e706f8a813c3e,SC,38,2646.99,3.84,7.9,-15.2,57.1,Good,1020,4
1835b56ce799e6a4dc4eddc053f04066,SP,394,33358.77,3.71,10.9,-10.1,57.1,Good,1020,4
8ca1551acf9832a4cf467bbbac15851f,PR,11,2236.3,3.91,9.1,-14.0,57.1,Good,1020,4
863d2ebcd347ce4922de7a0f9a5581d6,RJ,17,1312.36,4.06,11.8,-10.4,57.1,Good,1020,4
2745f798279e0ed033addcc1474776d7,SP,31,3578.63,3.93,9.7,-10.3,57.1,Good,1020,4
23613d49c3ac2bd302259e55c06c050c,SP,66,4466.24,3.88,9.1,-10.7,57.0,Good,1025,4
2e3be8a987a30d7544dbbda6861cc14e,MG,14,2472.86,3.79,7.1,-11.2,57.0,Good,1025,4
a6bd7d1ccdac48c6b33b28596b7eb122,PB,14,13019.6,3.69,7.1,-16.0,57.0,Good,1025,4
c273175f7c6c80fb02f051e2fc6d0d72,SP,14,1188.23,3.79,7.1,-12.4,56.9,Good,1028,4
a6fe7de3d16f6149ffe280349a8535a0,SP,50,2844.9,4.04,12.0,-9.3,56.9,Good,1028,4
e62b2d6ac10570a035a30bafcf01d263,SP,62,5487.53,3.97,11.3,-9.4,56.8,Good,1030,4
3c7c4a49ec3c6550809089c6a2ca9370,SP,136,3909.95,3.69,5.9,-9.4,56.8,Good,1030,4
36890be00bbfc1cdb9a4a38a6af05a69,SP,13,1361.3,4.23,15.4,-11.6,56.8,Good,1030,4
318f287a62ab7ac10b703ac37435a231,SP,51,2432.48,3.92,9.8,-9.9,56.8,Good,1030,4
18a349e75d307f4b4cc646a691ed4216,SP,108,7523.91,3.63,5.6,-14.6,56.7,Good,1034,4
5b179e9e8cc7ab6fd113a46ca584da81,SP,34,5173.5,3.67,5.9,-11.7,56.7,Good,1034,4
ec8879960bd2221d5c32f8e12f7da711,SP,35,3957.5,4.29,17.1,-8.7,56.7,Good,1034,4
c9a06ece156bb057372c68718ec8909b,DF,11,3849.0,3.36,0.0,-32.9,56.7,Good,1034,4
2089a6d640999f9b9141ac719b2af596,SP,40,7584.02,4.0,12.5,-11.2,56.6,Good,1038,4
fffd5413c0700ac820c7069d66d98c89,SP,54,8412.73,4.02,13.0,-11.1,56.6,Good,1038,4
1b7e5006cb25dd23ce8686691013b121,SP,11,2636.74,4.36,18.2,-6.4,56.6,Good,1038,4
8f54d64f28a993550aa7943f12572959,MG,15,2755.5,3.73,6.7,-11.9,56.6,Good,1038,4
fb89df7f89fd1b8f03fa2acca1ba7364,PR,22,2220.0,3.86,9.1,-9.2,56.6,Good,1038,4
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,87,5793.24,3.89,10.3,-10.3,56.5,Good,1043,4
75d34ebb1bd0bd7dde40dd507b8169c3,BA,57,12656.33,3.93,12.3,-16.4,56.5,Good,1043,4
897060da8b9a21f655304d50fd935913,SP,302,23408.88,3.72,10.6,-9.7,56.4,Good,1045,4
7f2617c58d5d06806987308b45654351,SP,22,3656.8,3.82,9.1,-9.3,56.3,Good,1046,4
c8467937e403e76a8ee9f0ab13f6f5ef,MG,30,1853.79,4.07,13.3,-9.3,56.3,Good,1046,4
c31eff8334d6b3047ed34bebd4d62c36,SP,117,13061.34,3.89,12.0,-10.1,56.3,Good,1046,4
d2e753bb80b7d4faa77483ed00edc8ca,BA,13,1320.7,3.77,7.7,-14.9,56.3,Good,1046,4
a7f13822ceb966b076af67121f87b063,SP,72,11777.73,3.39,2.8,-18.8,56.2,Good,1050,4
903037660cf848a717166eb7a06d616e,SP,42,7855.2,3.93,11.9,-15.8,56.2,Good,1050,4
81336a0f57a33776419727a300249e90,SP,15,1351.9,4.07,13.3,-8.4,56.2,Good,1050,4
7ad32824caee82087b3e2e5f33b1bf32,SP,144,22021.37,3.86,13.2,-9.8,56.2,Good,1050,4
2c9e548be18521d1c43cde1c582c6de8,SP,124,6068.55,4.13,15.3,-6.6,56.2,Good,1050,4
bc302730ea8cf49b5c74f579febb5bbf,SP,11,2640.9,3.82,9.1,-10.1,56.1,Good,1055,4
977f9f63dd360c2a32ece2f93ad6d306,SP,19,2771.03,3.89,10.5,-10.8,56.1,Good,1055,4
cd68562d3f44870c08922d380acae552,SP,122,18119.7,4.02,15.6,-8.2,56.1,Good,1055,4
3935fe5fe0f82787a9dcb8deb62be09d,SP,16,1681.69,4.0,12.5,-10.8,56.0,Good,1058,4
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,47,4323.35,4.11,14.9,-10.1,56.0,Good,1058,4
f12ff17ad8bbf01ec5c33b17e506649b,SP,28,6101.0,3.86,10.7,-10.4,56.0,Good,1058,4
058cb5aeb36d7c0fcae20fc85d5e0a59,RJ,11,1236.0,3.82,9.1,-11.1,56.0,Good,1058,4
6fc26fe110feebd80a433e1f012a84f9,SP,35,4150.87,3.91,11.4,-11.9,55.9,Good,1062,4
06a2c3af7b3aee5d69171b0e14f0ee87,MA,388,36030.99,4.02,19.1,-11.3,55.9,Good,1062,4
7040e82f899a04d1b434b795a43b4617,SP,205,9313.79,3.66,7.8,-10.2,55.9,Good,1062,4
2d50d6282f8aa2257819a77bfaa0efe0,SP,42,3392.17,3.81,9.5,-10.4,55.9,Good,1062,4
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,23,2580.0,3.78,8.7,-10.3,55.9,Good,1062,4
f3da5b2ff499efb8d4a6d371d175d7dd,SP,76,3548.98,3.93,11.8,-8.0,55.8,Good,1067,4
a066df7361163e7ddc5d7452dd17448b,SP,15,1078.3,4.4,20.0,-8.6,55.8,Good,1067,4
a13580f0e8f782b7a543885a0ef99f08,RJ,10,1304.9,4.4,20.0,-8.5,55.8,Good,1067,4
bce6a5ecf98e99fd2a8868b15c51f04b,SP,14,3464.9,4.07,14.3,-8.6,55.8,Good,1067,4
af4a0e4cfe1d9c26b6712b1be25a72e5,MG,20,8950.07,3.5,5.0,-12.5,55.7,Good,1071,4
fcdd820084f17e9982427971e4e9d47f,SP,16,4783.99,3.94,12.5,-15.9,55.6,Good,1072,4
b1fc4f64df5a0e8b6913ab38803c57a9,RJ,101,7492.2,3.93,12.9,-9.3,55.6,Good,1072,4
0747d5bb69f0586cc869d8af4c50f93e,RJ,12,322.8,3.75,8.3,-15.6,55.6,Good,1072,4
d17f467e4bf608a510c20d82f4ba3b6b,RS,11,2963.78,4.27,18.2,-7.2,55.6,Good,1072,4
b14db04aa7881970e83ffa9426897925,SP,76,5661.86,3.81,10.5,-10.2,55.5,Good,1076,4
440dd6ab244315c632130ecfb63827b1,SP,91,13124.0,3.89,13.2,-11.3,55.5,Good,1076,4
0249d282d911d23cb8b869ab49c99f53,SP,11,427.6,4.27,18.2,-8.4,55.4,Good,1078,4
557f22c76691849db52d2abccf0015d0,GO,12,799.87,3.27,0.0,-15.5,55.3,Good,1079,4
5ab05b6d86d417796c69ffd6774ec832,SP,10,1886.1,3.8,10.0,-11.7,55.3,Good,1079,4
b33aaadd1a8891d2dfef0c4c3bdf0371,SP,16,1504.0,3.94,12.5,-8.6,55.3,Good,1079,4
7139dc5186aa238b006e066d8fbab2e4,SP,22,1712.0,4.0,13.6,-11.0,55.3,Good,1079,4
4aba391bc3b88717ce08eb11e44937b2,BA,27,7456.78,4.0,14.8,-13.1,55.2,Good,1083,4
615005a3ef192c00c6f0e977cee3d2bc,SP,10,323.99,3.8,10.0,-10.4,55.1,Good,1084,4
655220df33262c7e0c4949a147366f94,SP,13,2245.0,4.08,15.4,-8.2,55.1,Good,1084,4
2156f2671501a81034d7d07f217609d0,SP,21,2909.5,4.0,14.3,-6.5,55.0,Good,1086,4
891071be6ba827b591264c90c2ae8a63,SP,84,3748.35,3.99,14.3,-11.2,55.0,Good,1086,4
dd7ddc04e1b6c2c614352b383efe2d36,SP,118,9308.71,3.85,12.7,-7.8,55.0,Good,1086,4
2709af9587499e95e803a6498a5a56e9,SP,24,1171.16,3.91,12.5,-9.7,54.9,Average,1089,4
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,19,2015.4,3.79,10.5,-11.9,54.9,Average,1089,4
3771c85bac139d2344864ede5d9341e3,SP,26,1433.3,3.85,11.5,-7.7,54.9,Average,1089,4
23a0ffca143a15b9b5bbdb7d552f626a,SP,22,3548.52,3.95,13.6,-10.8,54.9,Average,1089,4
e96498ed8daaa3e9c23f7a62da76591c,SP,34,9619.09,3.94,14.7,-10.2,54.8,Average,1093,4
28f10b1c5e5abb9d4857745bede6147c,SP,28,835.0,4.0,14.3,-6.6,54.8,Average,1093,4
abe42c5d03695b4257b5c6cbf4e6784e,RJ,49,17000.0,3.96,16.3,-9.3,54.8,Average,1093,4
e5a3438891c0bfdb9394643f95273d8e,SP,214,7558.26,4.02,15.9,-6.5,54.7,Average,1096,4
9c068d10aca38e85c50202e17b4a7e88,MS,15,2476.3,4.29,20.0,-12.0,54.7,Average,1096,4
bc47d5d1490df2b36add65d733eafaba,SP,19,926.3,3.79,10.5,-11.9,54.7,Average,1096,4
d101c6da914ae3d53f7bee42283f2fe2,SP,13,1297.4,3.62,7.7,-17.7,54.6,Average,1099,4
50c9975695009e5e6473912e83a6d1da,MG,50,4034.3,3.94,14.0,-7.7,54.6,Average,1099,4
610f72e407cdd7caaa2f8167b0163fd8,SP,15,13322.72,3.8,13.3,-9.4,54.5,Average,1101,4
f46490624488d3ff7ce78613913a7711,SP,80,5690.95,3.76,11.2,-8.8,54.5,Average,1101,4
d93919c944be9cff128f6c9cb899eacb,SP,33,2666.7,4.0,15.2,-8.1,54.4,Average,1103,4
8444e55c1f13cd5c179851e5ca5ebd00,MG,91,21666.95,3.35,6.6,-22.5,54.4,Average,1103,4
b55638ad525e906c698fa2ce742c1742,SC,11,1094.8,4.18,18.2,-9.6,54.4,Average,1103,4
82e0a475a88cc9595229d8029273f045,SP,41,10827.02,3.63,9.8,-8.2,54.4,Average,1103,4
431af27f296bc6519d890aa5a05fdb11,SP,115,12825.39,3.82,13.9,-7.2,54.3,Average,1107,4
bb135baca94c82fcb731335ad5b04a03,SP,17,1014.29,3.18,0.0,-18.4,54.3,Average,1107,4
e2aee0892199b1d92530e371abd825bf,PR,34,4903.87,3.94,14.7,-11.3,54.3,Average,1107,4
6ec1a01e866584bb679eb9b098345919,SP,30,4014.81,4.24,20.0,-5.9,54.3,Average,1107,4
ed8cb7b190ceb6067227478e48cf8dde,SP,14,508.5,3.57,7.1,-8.9,54.3,Average,1107,4
52f0fe436a347ddad7ed5f9aa4e27eaa,SP,19,1525.24,3.74,10.5,-6.7,54.2,Average,1112,4
e89c4adbe7b1d0819dbb636e16461cf1,SP,24,3181.3,3.83,12.5,-10.6,54.2,Average,1112,4
cee48807215b30a12ca2ca10ffb5f250,SP,38,7192.23,3.82,13.2,-12.2,54.1,Average,1114,4
2a61c271b1ac763450d846849783e922,SP,17,1486.77,4.12,17.6,-7.6,54.1,Average,1114,4
d97df38225e5abadaff1e72cb72b823c,SP,28,1895.98,3.93,14.3,-9.3,54.1,Average,1114,4
f5f1f2c5f923f36ad79ea1d07185ddc9,SP,10,1517.77,3.7,10.0,-7.9,54.1,Average,1114,4
014c0679dd340a0e338872e7ec85666a,MG,14,7058.0,3.86,14.3,-11.1,53.9,Average,1118,4
04aa0a1c5ce6b222003403a3e11c3cc0,SP,11,5518.0,4.09,18.2,-11.6,53.9,Average,1118,4
87d3c3aeb3ead335511b3ce315eb341e,SP,15,749.35,3.5,6.7,-8.5,53.8,Average,1120,4
834f8533b2ecb6598dd004ff3de7203a,SP,40,4260.43,3.92,15.0,-6.4,53.8,Average,1120,4
b17b679f4f5ce2e03ce6968c62648246,SP,50,3424.18,3.98,16.0,-11.4,53.8,Average,1120,4
11bfa66332777660bd0640ee84d47006,SP,76,3925.87,3.89,14.5,-9.1,53.7,Average,1123,4
1a932caad4f9d804097d7f8e615baed1,SP,20,4661.0,3.9,15.0,-8.6,53.6,Average,1124,4
851773c885feb5e2da3b4f82bc2b17ce,SP,10,585.3,4.2,20.0,-8.5,53.5,Average,1125,4
bd15ee794d5e640d9dd71b665b2ab15b,SP,12,439.8,4.0,16.7,-14.2,53.2,Average,1126,4
dc8798cbf453b7e0f98745e396cc5616,SP,35,1733.0,3.37,5.7,-10.2,53.0,Average,1127,4
2a261b5b644fa05f4f2700eb93544f2c,SP,47,5025.0,3.94,17.0,-9.1,52.9,Average,1128,4
66e0557ecc2b4dbea057e93f215f68d8,SP,30,12141.0,4.03,20.0,-8.9,52.8,Average,1129,4
f918546be4bec7104d117789ba758b2b,SP,20,1483.0,3.85,15.0,-8.6,52.7,Average,1130,4
8e6d7754bc7e0f22c96d255ebda59eba,SP,79,13449.7,3.68,13.9,-5.1,52.7,Average,1130,4
6973a06f484aacf400ece213dbf3d946,SP,82,10611.51,3.81,15.9,-6.6,52.7,Average,1130,4
99a54764c341d5dc80b4a8fac4eba3fb,SP,43,3609.86,3.64,11.6,-9.9,52.6,Average,1133,4
3b872fd4747f01cc56206f2934198618,SP,25,2726.74,3.88,16.0,-9.5,52.5,Average,1134,4
be8e909810184b9b19e886129149d8e5,SP,15,629.85,3.73,13.3,-7.4,52.3,Average,1135,4
d3f39f05462b79a4562d35893a28f159,SP,32,2545.39,3.66,12.5,-12.2,52.2,Average,1136,4
0bf0150d5b9d60d9cd2906003332f085,SP,39,5774.6,3.79,15.4,-6.8,52.2,Average,1136,4
9d39404483343dd55c7ae254494d8388,SP,10,293.2,3.5,10.0,-11.6,51.7,Average,1138,4
002100f778ceb8431b7a1020ff7ab48f,SP,49,1297.7,3.94,18.4,-8.0,51.6,Average,1139,4
a44fb5a447105f8469bdf16bf9159f25,RS,19,3706.1,4.05,21.1,-7.0,51.4,Average,1140,4
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,36,4068.66,3.8,16.7,-8.9,51.3,Average,1141,4
6039e27294dc75811c0d8a39069f52c0,SP,62,13420.9,3.74,17.7,-7.0,51.1,Average,1142,4
13074f016982ff2bd6c58ced8682f000,RS,13,1977.0,4.15,23.1,-7.9,51.1,Average,1142,4
4c8b8048e33af2bf94f2eb547746a916,SP,18,1708.04,3.5,11.1,-4.3,51.1,Average,1142,4
218f991754f360af9c2daa5e0b8e990c,SP,14,3554.32,3.64,14.3,-6.7,51.0,Average,1145,4
ea566164622c6b439516ab18062c42cd,SP,50,10309.42,3.78,18.0,-8.1,51.0,Average,1145,4
3fd1e727ba94cfe122d165e176ce7967,SP,34,2642.5,4.0,20.6,-8.7,51.0,Average,1145,4
d20b021d3efdf267a402c402a48ea64b,SP,78,3913.1,3.83,17.9,-5.2,50.9,Average,1148,4
66fd84ee7528c0c0de85d0f44a73d5ab,RS,11,1438.11,3.36,9.1,-15.2,50.8,Average,1149,4
dd55f1bb788714a40e7954c3be6df745,SP,35,7041.76,3.74,17.1,-9.3,50.7,Average,1150,4
63ffcb71394dd8ea3872ed9ffda17c74,RJ,17,399.0,3.18,5.9,-11.1,50.6,Average,1151,4
921323538c9f1c4e816f2720eac02bea,SP,15,1401.84,3.93,20.0,-9.3,50.5,Average,1152,4
b2479f944e1b90cf8a5de1bbfde284d6,SP,99,4699.35,3.47,12.1,-8.1,50.5,Average,1152,4
89bc797e2e29667aa035d4368f9b7f92,SP,16,392.4,3.88,18.8,-19.6,50.5,Average,1152,4
7586919161935337bf6b6d7ff5779648,RJ,11,1664.71,3.82,18.2,-5.5,50.4,Average,1155,4
f593898ec748b7a8cb81fc04edafd98a,SP,19,2602.94,3.68,15.8,-13.9,50.4,Average,1155,4
39c763cca83e654764b7a4a650fb9b7c,GO,11,761.0,3.82,18.2,-6.8,50.3,Average,1157,4
e0878efa0e0b7e5313ac0b43bc04c081,PR,26,5025.4,3.62,15.4,-11.0,50.2,Average,1158,4
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,PR,15,1567.9,3.53,13.3,-10.8,50.1,Average,1159,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,71,4234.12,3.69,16.9,-6.5,50.0,Average,1160,4
88460e8ebdecbfecb5f9601833981930,PR,238,32873.71,3.45,17.6,-11.0,50.0,Average,1160,4
00720abe85ba0859807595bbf045a33b,SP,13,1053.4,3.62,15.4,-7.8,49.8,Average,1162,4
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,20,21940.8,3.65,20.0,-9.1,49.5,Average,1163,4
55bb6fe5bebe5012e2d7d9928e1128ff,SP,15,1816.55,3.47,13.3,-10.8,49.5,Average,1163,4
5058e8c1e82653974541e83690655b4a,SP,61,10434.04,3.28,11.5,-16.0,49.4,Average,1165,4
5b581417df4480f632484ba681e53944,SC,11,1641.6,3.73,18.2,-6.3,49.3,Average,1166,4
71039d19d4303bf9054d69e9a9236699,SP,35,3612.2,3.8,20.0,-7.9,49.2,Average,1167,4
6fd52c528dcb38be2eea044946b811f8,SP,67,7743.02,3.39,13.4,-10.8,49.1,Average,1168,4
c60b801f2d52c7f7f91de00870882a75,SP,38,11418.51,3.45,15.8,-10.3,48.7,Average,1169,4
beadbee30901a7f61d031b6b686095ad,SP,63,4338.98,3.94,23.8,-9.3,48.6,Average,1170,4
822bad9bc42b51213ba522fe87b7ab5d,SC,17,4881.0,4.24,29.4,-3.8,48.6,Average,1170,4
850913d59ce317156b00f3705f1c3edb,SP,28,2141.0,3.64,17.9,-6.8,48.6,Average,1170,4
f08c008c8a8d31417763738a1788a2a8,PR,18,1068.21,3.59,16.7,-4.4,48.6,Average,1170,4
0417b067eeab773d2f7061a726dc477f,SC,13,1859.18,3.92,23.1,-3.9,48.5,Average,1174,4
5abb8ea023c77787f2c15da891c8d384,SC,13,2241.0,3.92,23.1,-7.2,48.5,Average,1174,4
070d165398b553f3b4b851c216b8a358,SP,30,3312.08,3.37,13.3,-8.0,48.5,Average,1174,4
0b35c634521043bf4b47e21547b99ab5,PR,49,14396.4,3.42,16.3,-12.2,48.4,Average,1177,4
712e6ed8aa4aa1fa65dab41fed5737e4,SC,77,39385.0,3.39,20.8,-9.1,48.0,Average,1178,4
d71d863e5ef30d94e440c11be17dcd8f,SP,22,9217.9,3.25,13.6,-9.9,47.6,Average,1179,4
ef990a83bbea832f36ebe81376335aa8,SC,42,5028.59,3.69,21.4,-8.2,47.3,Average,1180,4
d9e7e7778b32987280a6f2cb9a39c57d,SP,11,722.5,3.55,18.2,-10.1,47.2,Average,1181,4
c6a7539d424a8402232c2228d7a03c5e,SP,10,607.5,3.1,10.0,-10.2,47.2,Average,1181,4
adcf50477d6a1f5d91bb9d54c4903cb5,MG,16,981.86,3.56,18.8,-13.4,47.0,Average,1183,4
972d0f9cf61b499a4812cf0bfa3ad3c4,SC,76,7503.91,3.11,11.8,-9.4,46.9,Average,1184,4
2eb70248d66e0e3ef83659f71b244378,SP,185,38850.92,2.78,11.4,-10.0,46.8,Average,1185,4
eb4df17aed01d918c65f0f8d650900c0,SP,11,3739.87,3.91,27.3,-10.5,46.0,Average,1186,4
c4d51195486dc781531876a7d00453d8,SP,17,11468.98,3.94,29.4,-12.8,45.9,Average,1187,4
d32e3909cfb714fb2a6cb092c85b9c5f,SP,10,2827.9,3.5,20.0,-11.1,45.7,Average,1188,4
cb5df0dcb9e280b1780e9d589889f2c7,SP,11,1614.88,3.4,18.2,-15.5,45.6,Average,1189,4
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,14,2153.9,3.57,21.4,-9.0,45.6,Average,1189,4
02dcd3e8e25bee036e32512bcf175493,MG,13,1341.9,4.08,30.8,-6.3,45.5,Average,1191,4
099095b050cfe8eb1ddff5317587e96e,SP,16,5003.84,3.38,18.8,-9.8,45.4,Average,1192,4
bbad7e518d7af88a0897397ffdca1979,SP,66,4498.51,3.25,16.7,-9.0,45.1,Average,1193,4
602044f2c16190c2c6e45eb35c2e21cb,SP,46,3519.17,3.29,17.4,-8.2,45.0,Average,1194,4
ec4608a1f76453166bb312b2968aeaf4,SP,17,2528.75,3.29,17.6,-6.6,44.8,Average,1195,4
0725b8c0f3f906e58f70cbe76b7c748c,SP,16,2330.32,3.66,25.0,-10.8,44.4,Average,1196,4
082e0bf4cb865a6533b1e8e498cc0255,SP,11,2073.3,3.27,18.2,-14.6,44.2,Average,1197,4
5f67c6082caacb26e431a7b17940cece,PR,13,1662.6,3.54,23.1,-1.5,44.1,Average,1198,4
7f152321c60a266edc53af1925ef96c1,SC,19,3669.81,3.95,31.6,-5.6,43.7,Average,1199,4
3a1a1fec38dd360f15fc912e821e169d,SP,14,1934.56,3.79,28.6,-4.4,43.6,Average,1200,4
86bb7c4b535e49a541baf3266b1c95b1,SP,16,8162.4,3.2,18.8,-11.9,43.6,Average,1200,4
4e5725ba188db8252977a4f0227bd462,SP,21,1865.09,3.52,23.8,-2.0,43.5,Average,1202,4
5b0cc932433fa5184b5b94bfe6bcc256,SP,12,1437.8,3.58,25.0,-8.0,43.4,Average,1203,4
40db9e9aa57f7bb151bcda6b0f9bdbb7,PE,12,23168.0,2.36,8.3,-15.5,42.3,Average,1204,4
1dfe5347016252a7884b694d4f10f5c4,SP,19,1607.4,3.53,26.3,-6.8,42.0,Average,1205,4
91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,11,2190.8,3.55,27.3,-5.7,41.7,Average,1206,4
c37b2059d4f90d4feead554e5246565e,SP,11,1047.3,3.55,27.3,-3.9,41.6,Average,1207,4
054694fa03fe82cec4b7551487331d74,SP,19,7799.1,3.42,26.3,-9.5,41.5,Average,1208,4
835f0f7810c76831d6c7d24c7a646d4d,SP,41,4975.3,3.41,26.8,-5.5,40.7,Average,1209,4
2a1348e9addc1af5aaa619b1a3679d6b,MG,46,2651.45,3.22,23.9,-6.5,40.1,Average,1210,4
ecccfa2bb93b34a3bf033cc5d1dcdc69,PR,12,1120.85,2.83,16.7,-20.2,40.0,Average,1211,4
a49928bcdf77c55c6d6e05e09a9b4ca5,SP,94,8495.09,3.06,22.3,-4.2,39.9,Average,1212,4
2aa3443d7bf9d9bb11133f420d75e083,RJ,10,647.0,3.0,20.0,-8.9,39.8,Average,1213,4
cb41bfbcbda0aea354a834ab222f9a59,SP,10,3393.0,3.5,30.0,-7.0,39.6,Average,1214,4
821fb029fc6e495ca4f08a35d51e53a5,SP,24,17851.62,3.48,33.3,-4.3,38.9,Average,1215,4
ede0c03645598cdfc63ca8237acbe73d,SP,43,2352.15,3.57,32.6,-4.1,38.6,Average,1216,4
f76a3b1349b6df1ee875d1f3fa4340f0,SP,23,4060.89,3.39,30.4,-4.3,38.1,Average,1217,4
e64d65bc8dbec2accda90c58de5d1246,SP,12,1678.8,3.08,25.0,-7.3,37.7,Average,1218,4
ad781527c93d00d89a11eecd9dcad7c1,SP,35,5948.65,3.43,34.3,-8.2,36.4,Average,1219,4
54965bbe3e4f07ae045b90b0b8541f52,PR,72,10191.7,3.18,30.6,-3.3,36.3,Average,1220,4
1ca7077d890b907f89be8c954a02686a,SP,108,12544.34,2.39,16.7,-6.7,36.2,Average,1221,4
b19f3ca2ea475913750f25a5c37c8d8f,MG,19,4201.66,3.26,31.6,-7.1,35.9,Average,1222,4
02d35243ea2e497335cd0f076b45675d,RN,14,6540.9,2.64,28.6,-6.1,31.0,At Risk,1223,4
5bc55dbe2f12b6af6d83ed46023e0dc8,MG,16,3224.2,2.44,25.0,-7.2,30.6,At Risk,1224,4
26e2c91ef821e1ff8985f408788fe35b,SP,12,1649.4,3.0,41.7,1.5,26.4,At Risk,1225,4
b1b3948701c5c72445495bd161b83a4c,SP,14,21519.5,1.93,64.3,4.1,2.3,At Risk,1226,4
